timestamp,location,vehicle_count,avg_speed,day_of_week,rainfall,clouds,temperature,congestion_label
2023-01-26 23:30:00,School Zone,62,24.3,Thursday,0.0,21,20.1,Low
2023-01-14 06:30:00,Bus Stand,273,43.7,Saturday,0.0,17,20.2,Low
2023-01-25 23:30:00,Old Town,116,31.5,Wednesday,0.0,45,19.5,Low
2023-01-12 13:30:00,School Zone,409,18.7,Thursday,0.0,42,24.2,High
2023-03-11 16:00:00,Hospital Road,543,36.8,Saturday,0.0,28,33.0,Medium
2023-02-03 02:00:00,IT Park,90,52.5,Friday,0.0,41,17.5,Low
2023-02-09 21:00:00,Hospital Road,269,41.7,Thursday,0.0,20,25.8,Low
2023-02-26 06:30:00,Railway Station,320,59.6,Sunday,0.0,21,23.6,Medium
2023-03-02 01:30:00,School Zone,24,25.2,Thursday,4.25,78,18.9,Low
2023-03-02 20:30:00,Tech Hub,1056,49.4,Thursday,1.34,74,29.6,Medium
2023-03-04 22:30:00,Old Town,142,30.5,Saturday,0.4,76,26.7,Low
2023-01-20 17:00:00,School Zone,600,13.0,Friday,0.0,45,23.3,High
2023-03-10 03:30:00,Old Town,38,24.2,Friday,1.63,93,24.2,Low
2023-03-09 19:30:00,Old Town,644,21.5,Thursday,0.0,19,30.5,Medium
2023-01-01 06:00:00,Railway Station,259,63.0,Sunday,0.0,48,19.0,Low
2023-03-03 19:00:00,Hospital Road,1000,20.7,Friday,0.0,26,30.7,Medium
2023-02-08 08:30:00,Bus Stand,1400,25.6,Wednesday,0.0,30,23.2,Medium
2023-02-22 07:00:00,Market Square,622,32.7,Wednesday,0.0,49,22.7,Medium
2023-03-11 03:30:00,Hospital Road,54,41.2,Saturday,0.0,38,22.7,Low
2023-02-03 10:00:00,Hospital Road,783,29.5,Friday,0.0,37,26.5,Medium
2023-03-06 19:30:00,Airport Road,1887,50.5,Monday,0.0,21,28.6,Medium
2023-01-11 11:30:00,City Center,1001,50.7,Wednesday,0.0,11,21.7,Medium
2023-01-04 04:00:00,Hospital Road,65,38.6,Wednesday,0.0,42,13.5,Low
2023-01-28 20:30:00,Hospital Road,673,31.9,Saturday,0.0,25,21.3,Medium
2023-02-01 22:00:00,Hospital Road,151,38.4,Wednesday,0.0,29,21.8,Low
2023-01-12 15:30:00,Railway Station,1043,48.0,Thursday,0.0,22,22.9,Medium
2023-01-10 20:30:00,Railway Station,1126,47.9,Tuesday,0.0,44,21.3,Medium
2023-03-01 14:30:00,Tech Hub,754,66.9,Wednesday,0.0,14,33.7,Medium
2023-01-03 01:30:00,Hospital Road,53,41.0,Tuesday,0.0,32,15.0,Low
2023-02-26 11:30:00,Market Square,686,33.4,Sunday,0.0,42,26.4,Medium
2023-02-06 05:30:00,School Zone,100,23.3,Monday,0.0,30,21.6,Low
2023-03-03 10:00:00,City Center,2000,26.0,Friday,0.0,22,32.6,Medium
2023-02-06 20:30:00,Airport Road,1073,60.0,Monday,0.0,48,23.9,Medium
2023-02-09 10:30:00,Bus Stand,802,38.4,Thursday,0.0,39,23.9,Medium
2023-01-27 13:00:00,Tech Hub,935,54.3,Friday,0.0,30,22.9,Medium
2023-03-13 17:30:00,Old Town,671,22.6,Monday,0.0,18,33.4,Medium
2023-02-01 14:00:00,Market Square,743,28.5,Wednesday,0.0,24,27.5,Medium
2023-01-28 02:00:00,Railway Station,104,59.0,Saturday,0.0,15,13.7,Low
2023-03-07 16:00:00,Old Town,405,27.7,Tuesday,0.0,48,33.7,Medium
2023-03-10 19:30:00,Old Town,650,21.4,Friday,0.0,30,30.1,Medium
2023-03-02 03:00:00,Market Square,60,39.9,Thursday,0.0,12,22.3,Low
2023-02-13 17:30:00,City Center,1769,36.3,Monday,0.0,17,24.5,Medium
2023-01-14 10:00:00,Hospital Road,442,32.7,Saturday,0.0,49,21.9,Medium
2023-01-23 07:30:00,Tech Hub,790,59.9,Monday,0.0,40,22.6,Medium
2023-01-17 20:00:00,Airport Road,1521,54.3,Tuesday,0.0,15,21.8,Medium
2023-01-03 05:30:00,Hospital Road,128,40.0,Tuesday,0.0,42,17.2,Low
2023-01-23 16:30:00,IT Park,870,50.4,Monday,0.0,49,25.2,Medium
2023-02-19 17:30:00,Bus Stand,917,33.8,Sunday,0.0,39,28.4,Medium
2023-01-24 00:30:00,Railway Station,119,56.9,Tuesday,0.0,11,13.9,Low
2023-02-06 08:30:00,Old Town,800,14.8,Monday,0.0,25,24.9,High
2023-02-07 03:30:00,Bus Stand,78,46.4,Tuesday,0.0,43,17.1,Low
2023-03-06 04:30:00,Airport Road,106,69.0,Monday,0.0,21,23.3,Low
2023-01-28 18:00:00,IT Park,1232,38.3,Saturday,0.0,38,25.6,Medium
2023-01-08 12:30:00,School Zone,363,21.2,Sunday,0.0,45,24.0,Medium
2023-01-28 22:30:00,Tech Hub,243,54.7,Saturday,0.0,22,17.8,Low
2023-03-11 09:00:00,Bus Stand,583,42.1,Saturday,0.0,45,32.0,Medium
2023-02-13 09:00:00,City Center,1784,30.2,Monday,0.0,49,23.9,Medium
2023-02-16 00:00:00,Market Square,78,40.3,Thursday,0.0,42,17.7,Low
2023-01-26 10:00:00,Hospital Road,587,38.2,Thursday,0.0,25,23.8,Medium
2023-02-27 02:00:00,City Center,76,50.1,Monday,0.0,36,19.1,Low
2023-01-24 16:00:00,School Zone,403,18.8,Tuesday,0.0,48,25.6,High
2023-03-10 05:00:00,Airport Road,264,66.5,Friday,0.0,28,27.7,Low
2023-03-11 13:00:00,Old Town,480,29.9,Saturday,0.0,43,34.8,Medium
2023-01-05 07:00:00,Hospital Road,525,31.8,Thursday,0.0,20,20.6,Medium
2023-02-16 23:00:00,IT Park,164,57.8,Thursday,0.0,18,21.6,Low
2023-02-20 12:00:00,School Zone,455,19.0,Monday,0.0,17,25.1,High
2023-02-08 13:30:00,Old Town,545,22.2,Wednesday,0.0,30,29.2,Medium
2023-03-14 00:00:00,Bus Stand,69,47.2,Tuesday,0.0,32,23.7,Low
2023-01-31 16:00:00,Old Town,543,22.3,Tuesday,0.0,41,21.2,Medium
2023-02-01 02:30:00,Bus Stand,69,45.2,Wednesday,0.0,17,16.1,Low
2023-03-11 05:00:00,IT Park,180,57.5,Saturday,0.0,30,28.0,Low
2023-03-03 06:30:00,Tech Hub,672,55.4,Friday,4.34,78,25.8,Medium
2023-01-27 06:00:00,Old Town,355,31.5,Friday,0.0,35,19.8,Medium
2023-01-13 09:00:00,Bus Stand,1057,34.4,Friday,0.0,47,22.5,Medium
2023-01-08 04:00:00,Market Square,68,34.4,Sunday,0.0,12,15.5,Low
2023-02-19 22:30:00,Bus Stand,219,46.1,Sunday,0.0,19,23.2,Low
2023-03-08 04:00:00,Market Square,83,40.2,Wednesday,0.0,37,23.6,Low
2023-02-06 20:30:00,Railway Station,1316,46.3,Monday,0.0,40,24.2,Medium
2023-01-10 16:00:00,Tech Hub,996,60.3,Tuesday,0.0,20,24.3,Medium
2023-01-31 14:00:00,IT Park,660,48.1,Tuesday,0.0,22,26.5,Medium
2023-03-06 20:30:00,IT Park,1394,28.9,Monday,1.89,71,31.8,Medium
2023-02-10 22:30:00,IT Park,289,46.6,Friday,0.56,95,19.4,Medium
2023-01-21 14:00:00,Tech Hub,803,50.2,Saturday,0.0,48,24.7,Medium
2023-01-01 02:30:00,School Zone,31,26.2,Sunday,0.0,19,16.3,Low
2023-02-21 03:30:00,City Center,101,50.9,Tuesday,0.0,18,16.9,Low
2023-02-16 20:00:00,Railway Station,1141,48.1,Thursday,0.0,21,26.6,Medium
2023-01-29 23:00:00,Railway Station,203,63.0,Sunday,0.0,28,17.6,Low
2023-01-22 08:30:00,Railway Station,754,55.1,Sunday,0.0,39,19.6,Medium
2023-02-01 11:00:00,Bus Stand,788,41.4,Wednesday,0.0,43,27.4,Medium
2023-01-19 21:30:00,City Center,501,51.7,Thursday,0.0,44,19.4,Medium
2023-01-14 14:30:00,Old Town,585,23.5,Saturday,0.0,42,23.3,Medium
2023-01-28 11:00:00,Airport Road,867,70.2,Saturday,0.0,41,24.9,Medium
2023-01-19 07:30:00,Tech Hub,703,63.7,Thursday,0.0,43,19.8,Medium
2023-02-03 15:00:00,IT Park,943,46.3,Friday,0.0,26,29.1,Medium
2023-01-14 16:00:00,Old Town,390,23.5,Saturday,0.0,22,25.0,Medium
2023-01-14 01:00:00,Airport Road,119,72.8,Saturday,0.0,10,14.6,Low
2023-02-08 01:00:00,Bus Stand,88,47.2,Wednesday,0.0,38,16.2,Low
2023-02-09 21:30:00,Bus Stand,454,43.5,Thursday,0.0,48,24.3,Medium
2023-01-19 16:30:00,Tech Hub,840,59.6,Thursday,0.0,16,25.2,Medium
2023-03-13 20:00:00,Bus Stand,932,34.5,Monday,0.0,23,28.2,Medium
2023-01-28 20:30:00,Railway Station,1142,52.4,Saturday,0.0,28,21.7,Medium
2023-02-01 01:00:00,Hospital Road,43,36.2,Wednesday,0.0,46,16.4,Low
2023-02-25 02:30:00,Market Square,62,42.0,Saturday,0.0,49,17.7,Low
2023-03-07 01:00:00,Railway Station,85,54.4,Tuesday,0.0,47,23.6,Low
2023-02-26 13:00:00,Market Square,771,32.6,Sunday,0.0,36,29.6,Medium
2023-02-02 02:00:00,Railway Station,78,53.7,Thursday,0.0,29,20.2,Low
2023-02-15 08:30:00,Old Town,800,15.4,Wednesday,0.0,48,24.8,High
2023-01-17 18:00:00,Bus Stand,1260,26.0,Tuesday,0.0,13,23.7,Medium
2023-01-28 23:00:00,Railway Station,142,62.2,Saturday,0.0,25,19.3,Low
2023-02-24 14:30:00,Tech Hub,951,55.3,Friday,0.0,38,27.1,Medium
2023-03-09 06:30:00,City Center,764,52.5,Thursday,0.0,34,25.6,Medium
2023-02-23 16:30:00,IT Park,820,46.2,Thursday,0.0,29,28.3,Medium
2023-01-03 18:00:00,Railway Station,1312,41.8,Tuesday,0.0,10,23.5,Medium
2023-02-01 08:30:00,Bus Stand,1099,31.9,Wednesday,0.0,20,26.6,Medium
2023-01-20 09:00:00,Hospital Road,752,27.7,Friday,0.0,41,22.6,Medium
2023-01-01 14:30:00,Tech Hub,849,62.7,Sunday,0.0,41,27.5,Medium
2023-01-21 12:30:00,Railway Station,1036,51.5,Saturday,0.0,39,24.5,Medium
2023-02-14 21:30:00,Tech Hub,422,68.2,Tuesday,0.0,10,24.1,Medium
2023-02-17 15:00:00,Market Square,577,34.7,Friday,0.0,23,27.4,Medium
2023-03-06 13:30:00,City Center,966,52.4,Monday,0.0,12,36.2,Medium
2023-02-24 09:00:00,Airport Road,1850,48.1,Friday,0.0,16,26.2,Medium
2023-01-18 10:00:00,Market Square,879,25.1,Wednesday,0.0,22,22.6,Medium
2023-02-28 12:00:00,IT Park,876,37.0,Tuesday,0.0,30,28.2,Medium
2023-01-31 00:30:00,Old Town,53,31.5,Tuesday,0.0,24,14.8,Low
2023-01-31 09:30:00,School Zone,600,16.2,Tuesday,0.0,11,21.2,High
2023-02-06 13:30:00,School Zone,322,21.2,Monday,0.0,22,27.5,Medium
2023-01-23 21:00:00,Hospital Road,303,35.7,Monday,0.0,33,20.7,Medium
2023-03-13 08:30:00,IT Park,1201,34.3,Monday,0.0,21,28.0,Medium
2023-01-14 01:00:00,Bus Stand,77,44.8,Saturday,0.0,29,14.2,Low
2023-02-22 03:30:00,Airport Road,132,73.5,Wednesday,0.0,32,17.1,Low
2023-01-05 12:30:00,Railway Station,915,50.8,Thursday,0.0,39,26.1,Medium
2023-02-07 07:00:00,City Center,1069,45.3,Tuesday,0.0,18,21.9,Medium
2023-03-01 06:00:00,School Zone,256,21.4,Wednesday,0.0,47,28.9,Medium
2023-01-23 08:30:00,Airport Road,1504,59.1,Monday,0.0,23,19.9,Medium
2023-03-08 19:00:00,Tech Hub,1360,42.2,Wednesday,0.0,35,32.6,Medium
2023-03-09 11:30:00,Market Square,675,35.3,Thursday,0.0,47,33.1,Medium
2023-02-16 20:00:00,Hospital Road,745,31.2,Thursday,0.0,33,25.6,Medium
2023-01-03 15:00:00,Bus Stand,890,38.0,Tuesday,0.0,16,26.2,Medium
2023-02-11 00:00:00,Market Square,48,42.0,Saturday,0.0,23,18.3,Low
2023-02-22 06:00:00,Airport Road,902,70.4,Wednesday,0.0,34,23.1,Medium
2023-01-09 16:30:00,IT Park,723,53.9,Monday,0.0,20,26.2,Medium
2023-01-18 03:30:00,IT Park,74,45.6,Wednesday,0.0,32,14.9,Low
2023-02-05 15:30:00,Bus Stand,666,46.0,Sunday,0.0,33,29.3,Medium
2023-01-01 21:00:00,Railway Station,530,55.2,Sunday,0.0,10,20.2,Medium
2023-02-15 21:30:00,Old Town,290,31.3,Wednesday,0.0,36,20.8,Medium
2023-02-07 09:30:00,Tech Hub,1474,42.9,Tuesday,0.0,23,26.1,Medium
2023-02-08 19:00:00,Tech Hub,1394,50.6,Wednesday,0.0,40,23.7,Medium
2023-03-11 14:30:00,Tech Hub,1127,51.2,Saturday,0.0,41,33.4,Medium
2023-01-11 20:30:00,Market Square,783,33.0,Wednesday,0.0,21,20.4,Medium
2023-01-24 00:00:00,Hospital Road,62,39.4,Tuesday,0.0,30,15.0,Low
2023-02-19 17:30:00,Hospital Road,557,37.3,Sunday,0.0,21,26.5,Medium
2023-02-04 02:30:00,Tech Hub,80,65.7,Saturday,0.0,42,18.2,Low
2023-02-03 10:30:00,IT Park,1357,30.7,Friday,0.0,43,27.6,Medium
2023-02-15 22:30:00,Tech Hub,291,68.2,Wednesday,0.0,37,21.7,Medium
2023-02-28 15:30:00,City Center,1188,45.2,Tuesday,0.0,40,28.5,Medium
2023-03-01 06:30:00,School Zone,282,21.8,Wednesday,0.0,26,30.8,Medium
2023-01-27 22:30:00,Market Square,175,42.0,Friday,0.0,45,20.1,Low
2023-01-31 10:30:00,Hospital Road,856,24.6,Tuesday,0.0,21,25.3,Medium
2023-01-07 13:30:00,City Center,1086,49.0,Saturday,0.0,11,24.4,Medium
2023-01-02 05:00:00,Tech Hub,214,66.8,Monday,0.0,45,18.3,Low
2023-01-19 05:00:00,Old Town,73,30.4,Thursday,0.0,23,17.1,Low
2023-03-09 04:30:00,IT Park,76,56.3,Thursday,0.0,43,23.8,Low
2023-02-09 21:30:00,City Center,657,47.1,Thursday,0.0,49,24.5,Medium
2023-01-20 08:00:00,Tech Hub,1092,53.6,Friday,0.0,42,24.4,Medium
2023-01-10 16:30:00,Hospital Road,485,40.1,Tuesday,0.0,14,24.2,Medium
2023-01-19 06:00:00,Hospital Road,359,42.0,Thursday,0.0,13,21.4,Medium
2023-01-07 10:30:00,IT Park,782,57.2,Saturday,0.0,11,23.2,Medium
2023-01-03 20:00:00,Tech Hub,1173,49.7,Tuesday,0.0,26,21.7,Medium
2023-01-26 21:30:00,IT Park,393,48.9,Thursday,0.0,49,19.3,Medium
2023-02-20 19:00:00,Tech Hub,1318,48.2,Monday,0.0,40,24.3,Medium
2023-03-07 18:00:00,Market Square,1004,25.6,Tuesday,0.0,35,32.3,Medium
2023-03-01 15:00:00,Market Square,528,39.6,Wednesday,0.0,26,33.3,Medium
2023-01-22 20:30:00,Hospital Road,604,31.9,Sunday,0.0,46,21.8,Medium
2023-01-11 13:30:00,Old Town,497,25.4,Wednesday,0.0,18,26.0,Medium
2023-02-19 12:00:00,Bus Stand,992,32.2,Sunday,0.0,26,27.4,Medium
2023-02-07 15:30:00,School Zone,351,20.4,Tuesday,0.0,36,27.5,Medium
2023-03-09 10:00:00,Hospital Road,715,31.0,Thursday,0.0,29,32.3,Medium
2023-02-24 18:30:00,School Zone,483,17.6,Friday,0.0,49,27.0,High
2023-03-03 07:00:00,Tech Hub,706,65.4,Friday,0.0,44,30.3,Medium
2023-01-01 00:30:00,Hospital Road,79,42.0,Sunday,0.0,45,16.2,Low
2023-02-03 13:00:00,Old Town,466,25.0,Friday,0.0,20,28.6,Medium
2023-01-26 18:30:00,City Center,1701,33.4,Thursday,0.0,16,23.3,Medium
2023-02-28 14:30:00,City Center,1103,34.7,Tuesday,0.0,45,27.0,Medium
2023-02-04 18:00:00,IT Park,983,45.1,Saturday,0.0,27,26.8,Medium
2023-02-01 07:30:00,Old Town,367,26.4,Wednesday,0.0,45,23.1,Medium
2023-01-12 20:30:00,Tech Hub,1283,46.7,Thursday,0.0,19,21.5,Medium
2023-02-05 10:00:00,IT Park,662,46.9,Sunday,0.0,34,24.6,Medium
2023-02-15 11:30:00,City Center,1077,48.6,Wednesday,0.0,28,25.4,Medium
2023-03-01 04:00:00,IT Park,69,48.2,Wednesday,0.0,36,24.7,Low
2023-02-12 14:00:00,Airport Road,1394,58.8,Sunday,0.0,44,29.1,Medium
2023-02-05 08:00:00,Market Square,594,35.4,Sunday,0.0,39,24.4,Medium
2023-03-05 11:30:00,Market Square,666,33.1,Sunday,0.0,18,34.1,Medium
2023-01-09 07:00:00,IT Park,990,38.5,Monday,0.0,36,19.6,Medium
2023-01-13 18:30:00,Airport Road,1706,44.8,Friday,0.0,23,22.5,Medium
2023-02-09 14:00:00,Railway Station,1171,52.2,Thursday,0.0,35,26.7,Medium
2023-01-12 00:00:00,School Zone,34,22.1,Thursday,0.0,32,14.3,Low
2023-03-08 04:30:00,Old Town,45,26.9,Wednesday,0.0,35,22.7,Low
2023-02-20 20:00:00,Airport Road,1385,54.3,Monday,0.0,27,23.5,Medium
2023-01-11 14:00:00,Railway Station,838,56.8,Wednesday,0.0,44,23.1,Medium
2023-03-11 09:30:00,Old Town,404,26.7,Saturday,0.0,27,31.7,Medium
2023-01-19 05:30:00,City Center,309,52.5,Thursday,0.0,10,16.6,Medium
2023-01-06 02:00:00,Tech Hub,87,67.5,Friday,0.0,30,14.1,Low
2023-01-11 06:30:00,Market Square,458,38.9,Wednesday,0.0,22,20.8,Medium
2023-02-18 15:30:00,Airport Road,1228,66.6,Saturday,0.0,48,25.9,Medium
2023-02-15 21:00:00,Airport Road,844,68.5,Wednesday,0.0,23,22.0,Medium
2023-03-06 11:00:00,Tech Hub,848,51.8,Monday,0.0,15,33.4,Medium
2023-02-19 05:30:00,IT Park,146,57.8,Sunday,0.0,21,20.8,Low
2023-01-13 03:00:00,Railway Station,90,63.0,Friday,0.0,33,14.9,Low
2023-01-07 05:30:00,Hospital Road,106,39.6,Saturday,0.0,26,18.7,Low
2023-01-04 18:30:00,Hospital Road,871,25.0,Wednesday,0.0,10,24.0,Medium
2023-01-05 14:30:00,Hospital Road,535,34.9,Thursday,0.0,15,25.4,Medium
2023-03-10 00:30:00,Airport Road,113,61.8,Friday,0.0,34,24.4,Low
2023-01-23 11:30:00,Railway Station,899,43.8,Monday,0.0,36,23.8,Medium
2023-02-23 05:30:00,School Zone,67,26.2,Thursday,0.0,14,22.6,Low
2023-01-17 19:30:00,Hospital Road,827,29.1,Tuesday,0.0,13,23.1,Medium
2023-02-08 00:30:00,Old Town,41,29.2,Wednesday,0.0,25,18.0,Low
2023-02-12 13:00:00,Bus Stand,800,45.3,Sunday,0.0,10,27.5,Medium
2023-03-03 06:00:00,Market Square,582,37.8,Friday,0.0,41,26.6,Medium
2023-03-06 03:30:00,Airport Road,89,67.5,Monday,0.0,43,26.6,Low
2023-01-29 20:30:00,Airport Road,1115,68.5,Sunday,0.0,22,21.7,Medium
2023-03-03 19:30:00,Old Town,688,21.7,Friday,0.0,34,31.5,Medium
2023-02-13 03:30:00,Hospital Road,47,41.3,Monday,0.0,12,18.5,Low
2023-02-07 04:00:00,IT Park,101,54.1,Tuesday,0.0,47,18.7,Low
2023-01-11 08:30:00,Airport Road,1677,50.3,Wednesday,0.0,21,23.3,Medium
2023-01-29 21:30:00,City Center,442,51.9,Sunday,0.0,28,19.6,Medium
2023-03-05 05:30:00,Railway Station,187,50.6,Sunday,0.0,34,28.4,Low
2023-01-04 16:00:00,IT Park,782,50.2,Wednesday,0.0,24,25.6,Medium
2023-02-19 09:30:00,School Zone,281,21.5,Sunday,0.0,21,24.9,Medium
2023-03-08 17:00:00,Hospital Road,828,23.1,Wednesday,0.0,23,34.5,Medium
2023-03-11 22:00:00,Railway Station,323,62.1,Saturday,0.0,31,30.0,Medium
2023-02-10 10:00:00,Market Square,711,37.3,Friday,0.0,46,26.3,Medium
2023-02-28 05:00:00,Old Town,104,29.8,Tuesday,0.0,46,20.4,Low
2023-01-30 14:30:00,IT Park,681,46.1,Monday,0.0,29,24.0,Medium
2023-03-07 04:00:00,Old Town,49,31.5,Tuesday,0.0,27,22.0,Low
2023-02-04 19:30:00,Hospital Road,584,32.1,Saturday,0.0,27,25.4,Medium
2023-01-14 12:30:00,Bus Stand,710,34.6,Saturday,0.0,49,23.3,Medium
2023-02-24 05:30:00,IT Park,198,52.9,Friday,1.23,60,21.8,Low
2023-01-17 17:00:00,School Zone,400,20.1,Tuesday,0.29,87,26.3,Medium
2023-02-04 14:00:00,Tech Hub,921,51.9,Saturday,0.0,11,27.0,Medium
2023-02-27 16:30:00,City Center,1272,45.8,Monday,0.0,26,27.7,Medium
2023-02-22 04:00:00,Airport Road,111,70.0,Wednesday,0.0,40,18.0,Low
2023-03-03 06:30:00,Bus Stand,524,47.0,Friday,0.0,22,29.1,Medium
2023-02-01 18:30:00,Bus Stand,1018,36.4,Wednesday,0.0,26,24.7,Medium
2023-02-05 12:00:00,Bus Stand,916,38.2,Sunday,0.0,32,27.4,Medium
2023-01-24 13:30:00,Bus Stand,872,42.4,Tuesday,0.0,18,25.0,Medium
2023-02-03 22:30:00,Railway Station,462,58.4,Friday,0.0,13,22.4,Medium
2023-02-10 21:30:00,Bus Stand,482,47.2,Friday,0.0,42,21.9,Medium
2023-01-08 06:30:00,City Center,333,51.8,Sunday,0.0,21,19.5,Medium
2023-02-02 03:00:00,Airport Road,88,68.1,Thursday,0.0,40,18.5,Low
2023-02-04 00:00:00,Tech Hub,105,66.7,Saturday,0.0,38,18.5,Low
2023-01-18 19:30:00,School Zone,553,15.5,Wednesday,0.0,15,23.7,High
2023-02-18 02:30:00,City Center,104,50.4,Saturday,0.0,21,19.4,Low
2023-02-09 21:00:00,Railway Station,590,63.0,Thursday,0.0,25,23.0,Medium
2023-03-05 08:30:00,Old Town,390,28.7,Sunday,0.0,27,30.5,Medium
2023-03-08 03:30:00,Airport Road,109,67.9,Wednesday,0.0,34,23.1,Low
2023-01-04 13:30:00,IT Park,758,51.2,Wednesday,0.0,22,23.6,Medium
2023-01-14 20:30:00,Tech Hub,1008,59.3,Saturday,0.0,12,20.0,Medium
2023-02-22 21:00:00,IT Park,565,55.3,Wednesday,0.0,49,23.4,Medium
2023-03-01 15:00:00,Tech Hub,758,63.1,Wednesday,0.0,25,35.1,Medium
2023-01-10 05:00:00,Railway Station,192,62.1,Tuesday,0.0,29,17.6,Low
2023-01-04 11:30:00,City Center,1413,40.8,Wednesday,0.0,11,23.7,Medium
2023-01-12 14:30:00,School Zone,376,20.2,Thursday,0.0,41,24.5,Medium
2023-01-31 10:30:00,Tech Hub,1577,39.9,Tuesday,0.0,21,24.5,Medium
2023-03-12 04:30:00,Bus Stand,78,45.7,Sunday,0.0,18,22.1,Low
2023-02-04 06:00:00,City Center,287,51.7,Saturday,0.0,48,22.6,Medium
2023-01-23 01:30:00,City Center,99,52.5,Monday,0.0,21,14.7,Low
2023-01-11 09:30:00,Hospital Road,929,23.4,Wednesday,0.0,37,23.6,Medium
2023-01-03 08:00:00,Market Square,1175,25.6,Tuesday,0.0,41,21.5,Medium
2023-02-07 15:30:00,Hospital Road,524,36.4,Tuesday,0.0,47,29.4,Medium
2023-02-25 18:30:00,Tech Hub,1149,48.1,Saturday,0.0,49,26.3,Medium
2023-01-25 15:00:00,IT Park,811,52.7,Wednesday,0.0,16,24.6,Medium
2023-02-20 20:00:00,Market Square,810,32.3,Monday,0.0,40,24.6,Medium
2023-03-07 06:00:00,Tech Hub,519,68.2,Tuesday,0.0,38,27.5,Medium
2023-02-27 12:00:00,City Center,833,46.9,Monday,0.0,44,27.3,Medium
2023-01-23 14:00:00,Old Town,521,21.8,Monday,0.0,38,26.1,Medium
2023-01-26 18:30:00,Tech Hub,1239,45.2,Thursday,0.0,38,21.4,Medium
2023-03-11 13:30:00,Bus Stand,904,38.2,Saturday,0.0,17,34.8,Medium
2023-03-08 10:00:00,IT Park,1345,35.1,Wednesday,0.0,43,31.5,Medium
2023-01-01 01:30:00,Market Square,69,34.4,Sunday,0.0,33,13.2,Low
2023-01-06 03:30:00,City Center,78,52.5,Friday,0.0,10,14.6,Low
2023-01-13 03:00:00,School Zone,29,26.2,Friday,0.0,13,13.8,Low
2023-01-05 11:30:00,Old Town,591,24.7,Thursday,0.0,47,25.5,Medium
2023-02-10 10:00:00,City Center,1426,35.5,Friday,0.0,14,27.7,Medium
2023-01-04 18:00:00,Railway Station,1800,34.8,Wednesday,0.0,34,23.1,Medium
2023-02-02 04:00:00,Railway Station,106,54.3,Thursday,0.0,41,16.8,Low
2023-01-10 09:00:00,City Center,1611,32.3,Tuesday,0.0,27,22.9,Medium
2023-02-04 23:30:00,Railway Station,160,63.0,Saturday,0.0,45,18.8,Low
2023-03-04 22:30:00,Hospital Road,235,41.7,Saturday,0.0,21,28.4,Low
2023-02-13 02:30:00,Tech Hub,99,64.4,Monday,0.0,47,15.5,Low
2023-02-08 05:00:00,Old Town,115,30.0,Wednesday,0.0,32,20.4,Low
2023-02-05 05:00:00,Airport Road,195,71.9,Sunday,0.0,40,18.5,Low
2023-01-23 18:30:00,Bus Stand,1400,27.4,Monday,0.0,15,23.7,Medium
2023-02-15 11:30:00,Tech Hub,607,53.0,Wednesday,0.0,40,25.0,Medium
2023-02-25 15:30:00,Hospital Road,658,34.1,Saturday,0.0,34,26.2,Medium
2023-01-26 10:00:00,Market Square,1200,20.5,Thursday,0.19,66,23.1,Medium
2023-01-31 05:30:00,Tech Hub,189,61.7,Tuesday,0.0,21,18.3,Low
2023-01-22 12:00:00,IT Park,807,42.9,Sunday,0.0,20,23.1,Medium
2023-01-22 18:30:00,Market Square,858,30.7,Sunday,0.0,34,21.7,Medium
2023-03-01 06:30:00,Bus Stand,561,39.0,Wednesday,0.0,28,30.2,Medium
2023-01-05 05:30:00,Bus Stand,145,44.9,Thursday,0.0,17,19.1,Low
2023-01-23 03:30:00,City Center,103,49.5,Monday,0.0,11,14.3,Low
2023-01-29 16:30:00,Old Town,547,25.1,Sunday,0.0,46,24.6,Medium
2023-01-19 13:30:00,Railway Station,1035,52.6,Thursday,0.0,10,24.8,Medium
2023-01-09 00:00:00,Old Town,44,28.9,Monday,0.0,37,13.7,Low
2023-03-13 10:30:00,Railway Station,1238,35.3,Monday,0.0,21,31.4,Medium
2023-02-08 18:00:00,Hospital Road,793,30.0,Wednesday,0.0,23,27.4,Medium
2023-01-18 09:30:00,Hospital Road,717,34.9,Wednesday,0.0,27,22.8,Medium
2023-01-12 12:00:00,Railway Station,963,51.0,Thursday,0.0,17,22.5,Medium
2023-02-19 11:00:00,Tech Hub,919,58.3,Sunday,0.0,14,27.8,Medium
2023-02-25 03:00:00,Railway Station,78,63.0,Saturday,0.0,28,17.4,Low
2023-01-18 08:30:00,Hospital Road,791,26.0,Wednesday,0.0,15,23.7,Medium
2023-01-04 08:30:00,Market Square,1139,24.4,Wednesday,0.0,38,22.8,Medium
2023-01-07 12:30:00,Hospital Road,676,30.8,Saturday,0.0,40,23.3,Medium
2023-02-13 17:30:00,IT Park,1294,37.7,Monday,0.0,28,28.3,Medium
2023-02-23 23:30:00,Old Town,92,31.5,Thursday,0.0,48,21.5,Low
2023-03-13 00:30:00,Market Square,76,39.6,Monday,0.0,45,22.2,Low
2023-02-27 11:00:00,Railway Station,836,63.0,Monday,0.0,31,27.2,Medium
2023-03-10 03:30:00,School Zone,28,26.2,Friday,0.0,22,24.7,Low
2023-01-25 12:00:00,Hospital Road,587,36.3,Wednesday,0.0,38,24.1,Medium
